truck_id,month,trips_completed,total_miles,total_revenue,average_mpg,maintenance_events,maintenance_cost,downtime_hours,utilization_rate
TRK00085,2023-06-01,35,49444,107676.66,6.6,2,7826.41,1970-01-01 00:00:00.000000049,1.167
TRK00085,2023-07-01,28,38571,85717.12,6.71,2,1279.34,1970-01-01 00:00:00.000000072,0.903
TRK00085,2023-08-01,31,45394,96332.71,6.57,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00085,2023-09-01,22,25237,53021.83,6.48,1,627.66,1970-01-01 00:00:00.000000023,0.733
TRK00085,2023-10-01,33,55444,122970.31,6.41,1,4024.02,1970-01-01 00:00:00.000000045,1.065
TRK00085,2023-11-01,25,26236,54857.3,6.52,1,1595.97,1970-01-01 00:00:00.000000009,0.833
TRK00085,2023-12-01,27,41171,94124.62,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00085,2024-01-01,18,27148,60969.12,6.56,1,2710.63,1970-01-01 00:00:00.000000014,0.581
TRK00085,2024-02-01,25,30536,68062.46,6.51,1,1082.72,1970-01-01 00:00:00.000000036,0.862
TRK00085,2024-03-01,23,34357,74474.25,6.54,2,3952.85,1970-01-01 00:00:00.000000069,0.742
TRK00085,2024-04-01,24,38813,85594.06,6.35,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00085,2024-05-01,29,46336,98790.24,6.69,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00085,2024-06-01,25,32786,75014.96,6.47,1,695.56,1970-01-01 00:00:00.000000033,0.833
TRK00085,2024-07-01,26,37248,81820.04,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00085,2024-08-01,32,43847,99976.38,6.4,2,3187.62,1970-01-01 00:00:00.000000033,1.032
TRK00085,2024-09-01,29,41889,94787.51,6.34,0,0.0,1970-01-01 00:00:00.000000000,0.967
TRK00085,2024-10-01,22,35849,77073.86,6.38,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00085,2024-11-01,21,33292,74381.45,6.41,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00085,2024-12-01,37,59719,124466.71,6.41,1,2931.2,1970-01-01 00:00:00.000000032,1.194
TRK00086,2022-01-01,19,28777,64606.08,6.28,1,2336.21,1970-01-01 00:00:00.000000017,0.613
TRK00086,2022-02-01,30,36857,82344.42,6.55,2,1554.39,1970-01-01 00:00:00.000000018,1.071
TRK00086,2022-03-01,21,26688,57762.68,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.677
TRK00086,2022-04-01,17,27338,59981.88,6.66,1,964.43,1970-01-01 00:00:00.000000046,0.567
TRK00086,2022-05-01,27,36985,76795.13,6.38,1,4009.01,1970-01-01 00:00:00.000000035,0.871
TRK00086,2022-06-01,25,31338,65656.87,6.4,1,3204.96,1970-01-01 00:00:00.000000004,0.833
TRK00086,2022-07-01,25,37493,72992.56,6.45,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00086,2022-08-01,30,42393,89771.3,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00086,2022-09-01,29,47023,108481.49,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.967
TRK00086,2022-10-01,22,33101,72691.19,6.55,1,209.61,1970-01-01 00:00:00.000000004,0.71
TRK00086,2022-11-01,29,42849,98967.68,6.43,2,5454.21,1970-01-01 00:00:00.000000051,0.967
TRK00086,2022-12-01,33,44031,91091.24,6.56,0,0.0,1970-01-01 00:00:00.000000000,1.065
TRK00086,2023-01-01,35,48117,103415.34,6.41,1,267.5,1970-01-01 00:00:00.000000027,1.129
TRK00086,2023-02-01,34,47627,97821.67,6.57,1,2278.46,1970-01-01 00:00:00.000000034,1.214
TRK00086,2023-03-01,25,30350,69140.36,6.55,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00086,2023-04-01,31,42526,91990.39,6.42,0,0.0,1970-01-01 00:00:00.000000000,1.033
TRK00086,2023-05-01,22,33676,72263.12,6.31,1,3901.0,1970-01-01 00:00:00.000000007,0.71
TRK00086,2023-06-01,24,35452,78127.93,6.55,2,6940.27,1970-01-01 00:00:00.000000062,0.8
TRK00086,2023-07-01,28,41881,95420.71,6.34,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00086,2023-08-01,24,32867,73428.89,6.25,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00086,2023-09-01,31,46641,104085.05,6.51,0,0.0,1970-01-01 00:00:00.000000000,1.033
TRK00086,2023-10-01,29,45619,100782.49,6.52,1,792.63,1970-01-01 00:00:00.000000030,0.935
TRK00086,2023-11-01,31,47492,103591.19,6.47,1,3423.48,1970-01-01 00:00:00.000000013,1.033
TRK00086,2023-12-01,29,36599,76171.03,6.46,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00086,2024-01-01,17,23137,50586.36,6.42,0,0.0,1970-01-01 00:00:00.000000000,0.548
TRK00086,2024-02-01,24,40345,84783.34,6.66,1,1777.05,1970-01-01 00:00:00.000000008,0.828
TRK00086,2024-03-01,36,53501,113195.88,6.62,0,0.0,1970-01-01 00:00:00.000000000,1.161
TRK00086,2024-04-01,17,26972,59129.64,6.43,0,0.0,1970-01-01 00:00:00.000000000,0.567
TRK00086,2024-05-01,29,39566,86651.27,6.68,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00086,2024-06-01,24,32984,69367.29,6.78,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00086,2024-07-01,27,38568,74066.16,6.25,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00086,2024-08-01,20,29508,63917.79,6.44,1,2238.33,1970-01-01 00:00:00.000000018,0.645
TRK00086,2024-09-01,25,28297,59913.21,6.6,1,284.05,1970-01-01 00:00:00.000000016,0.833
TRK00086,2024-10-01,18,29383,58594.79,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.581
TRK00086,2024-11-01,16,25067,57291.45,6.24,0,0.0,1970-01-01 00:00:00.000000000,0.533
TRK00086,2024-12-01,24,37824,86549.49,6.38,1,3318.09,1970-01-01 00:00:00.000000034,0.774
TRK00089,2022-01-01,27,36190,74265.7,6.8,1,1796.76,1970-01-01 00:00:00.000000026,0.871
TRK00089,2022-02-01,25,42908,92100.74,6.54,0,0.0,1970-01-01 00:00:00.000000000,0.893
TRK00089,2022-03-01,20,25747,55443.45,6.39,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00089,2022-04-01,29,40213,82400.16,6.64,1,2925.97,1970-01-01 00:00:00.000000046,0.967
TRK00089,2022-05-01,33,45077,98827.55,6.34,1,1056.08,1970-01-01 00:00:00.000000042,1.065
TRK00089,2022-06-01,27,42997,95668.9,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.9
TRK00089,2022-07-01,22,33190,73225.91,6.28,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00089,2022-08-01,25,39449,81244.11,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00089,2022-09-01,25,38472,84322.3,6.29,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00089,2022-10-01,27,31764,66669.71,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00089,2022-11-01,29,38336,81501.28,6.44,1,3226.99,1970-01-01 00:00:00.000000003,0.967
TRK00089,2022-12-01,22,29556,66495.49,6.43,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00089,2023-01-01,22,35589,75522.88,6.57,1,660.96,1970-01-01 00:00:00.000000033,0.71
TRK00089,2023-02-01,23,36237,82836.89,6.28,1,1008.7,1970-01-01 00:00:00.000000003,0.821
TRK00089,2023-03-01,30,40299,87678.99,6.68,1,844.65,1970-01-01 00:00:00.000000036,0.968
TRK00089,2023-04-01,28,42317,88991.39,6.51,1,3088.12,1970-01-01 00:00:00.000000037,0.933
TRK00089,2023-05-01,29,39603,81076.74,6.59,1,252.44,1970-01-01 00:00:00.000000040,0.935
TRK00089,2023-06-01,20,26464,56451.91,6.69,0,0.0,1970-01-01 00:00:00.000000000,0.667
TRK00089,2023-07-01,31,46572,101776.21,6.58,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00089,2023-08-01,23,38745,83036.1,6.54,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00089,2023-09-01,29,42089,91748.51,6.41,0,0.0,1970-01-01 00:00:00.000000000,0.967
TRK00089,2023-10-01,22,31306,71034.05,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00089,2023-11-01,19,24801,53120.65,6.46,1,474.69,1970-01-01 00:00:00.000000015,0.633
TRK00089,2023-12-01,24,34108,72340.35,6.4,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00089,2024-01-01,21,25916,58890.41,6.34,0,0.0,1970-01-01 00:00:00.000000000,0.677
TRK00089,2024-02-01,37,56344,118059.37,6.46,0,0.0,1970-01-01 00:00:00.000000000,1.276
TRK00089,2024-03-01,25,33565,79302.57,6.57,2,2366.91,1970-01-01 00:00:00.000000057,0.806
TRK00089,2024-04-01,23,29079,64247.07,6.61,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00089,2024-05-01,26,30444,63630.77,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00089,2024-06-01,17,26124,53595.42,6.45,1,973.57,1970-01-01 00:00:00.000000039,0.567
TRK00089,2024-07-01,28,33769,68882.57,6.51,1,3384.75,1970-01-01 00:00:00.000000035,0.903
TRK00089,2024-08-01,18,28043,62358.93,6.59,3,6322.09,1970-01-01 00:00:00.000000065,0.581
TRK00089,2024-09-01,27,38457,81786.11,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.9
TRK00089,2024-10-01,21,34178,75678.01,6.69,3,4345.76,1970-01-01 00:00:00.000000090,0.677
TRK00089,2024-11-01,23,33033,77174.9,6.63,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00089,2024-12-01,23,35274,79593.46,6.53,1,1002.03,1970-01-01 00:00:00.000000035,0.742
TRK00090,2022-01-01,19,31132,68447.87,6.31,3,5828.79,1970-01-01 00:00:00.000000067,0.613
TRK00090,2022-02-01,21,30959,64534.03,6.33,0,0.0,1970-01-01 00:00:00.000000000,0.75
TRK00090,2022-03-01,16,24635,53277.11,6.36,1,587.52,1970-01-01 00:00:00.000000006,0.516
TRK00090,2022-04-01,18,23755,52658.1,6.38,0,0.0,1970-01-01 00:00:00.000000000,0.6
TRK00090,2022-05-01,19,29494,63360.51,6.72,3,4612.09,1970-01-01 00:00:00.000000055,0.613
TRK00090,2022-06-01,29,48541,109085.74,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.967
TRK00090,2022-07-01,28,28324,60215.4,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00090,2022-08-01,25,36807,77068.89,6.25,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00090,2022-09-01,31,45613,98157.09,6.69,0,0.0,1970-01-01 00:00:00.000000000,1.033
TRK00090,2022-10-01,29,43229,91716.9,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00090,2022-11-01,21,25462,54873.54,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00090,2022-12-01,25,29628,65032.18,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00090,2023-01-01,16,21395,44973.64,6.51,1,3514.67,1970-01-01 00:00:00.000000030,0.516
TRK00090,2023-02-01,32,41869,91964.24,6.44,2,2322.15,1970-01-01 00:00:00.000000067,1.143
TRK00090,2023-03-01,28,35857,74180.0,6.52,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00090,2023-04-01,15,19584,39803.06,6.43,2,4288.55,1970-01-01 00:00:00.000000045,0.5
TRK00090,2023-05-01,28,42365,88974.12,6.45,1,1282.99,1970-01-01 00:00:00.000000021,0.903
TRK00090,2023-06-01,24,31042,67518.68,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00090,2023-07-01,25,41990,94895.94,6.64,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00090,2023-08-01,33,53957,111902.83,6.77,1,487.55,1970-01-01 00:00:00.000000008,1.065
TRK00090,2023-09-01,15,22448,47900.5,6.67,1,837.48,1970-01-01 00:00:00.000000044,0.5
TRK00090,2023-10-01,24,25867,57614.32,6.23,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00090,2023-11-01,15,25684,53897.37,6.51,1,2292.37,1970-01-01 00:00:00.000000006,0.5
TRK00090,2023-12-01,22,29863,65206.51,6.49,1,551.33,1970-01-01 00:00:00.000000004,0.71
TRK00090,2024-01-01,24,30442,65828.26,6.52,3,9639.16,1970-01-01 00:00:00.000000069,0.774
TRK00090,2024-02-01,30,49396,106107.92,6.23,0,0.0,1970-01-01 00:00:00.000000000,1.034
TRK00090,2024-03-01,27,37488,82989.48,6.51,2,5125.09,1970-01-01 00:00:00.000000068,0.871
TRK00090,2024-04-01,25,43707,93449.11,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00090,2024-05-01,32,44901,95800.84,6.66,1,3258.95,1970-01-01 00:00:00.000000003,1.032
TRK00090,2024-06-01,35,53870,115040.62,6.39,1,784.45,1970-01-01 00:00:00.000000013,1.167
TRK00090,2024-07-01,18,20352,41963.95,6.46,0,0.0,1970-01-01 00:00:00.000000000,0.581
TRK00090,2024-08-01,27,39029,79697.3,6.48,1,2514.91,1970-01-01 00:00:00.000000031,0.871
TRK00090,2024-09-01,23,24227,50021.75,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00090,2024-10-01,25,41028,83952.09,6.4,1,2626.45,1970-01-01 00:00:00.000000003,0.806
TRK00090,2024-11-01,33,46217,93387.36,6.37,0,0.0,1970-01-01 00:00:00.000000000,1.1
TRK00090,2024-12-01,24,35017,84467.6,6.45,1,3287.28,1970-01-01 00:00:00.000000016,0.774
TRK00091,2022-01-01,29,41183,84890.3,6.38,1,3617.85,1970-01-01 00:00:00.000000035,0.935
TRK00091,2022-02-01,27,33601,71128.2,6.66,1,2631.35,1970-01-01 00:00:00.000000028,0.964
TRK00091,2022-03-01,28,39445,80474.02,6.49,1,2111.5,1970-01-01 00:00:00.000000022,0.903
TRK00091,2022-04-01,20,24734,51016.03,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.667
TRK00091,2022-05-01,30,42266,89085.36,6.5,2,3728.5,1970-01-01 00:00:00.000000009,0.968
TRK00091,2022-06-01,26,46194,107210.58,6.5,1,2167.1,1970-01-01 00:00:00.000000013,0.867
TRK00091,2022-07-01,30,42004,87528.24,6.38,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00091,2022-08-01,23,29685,62449.64,6.44,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00091,2022-09-01,31,45089,102096.16,6.62,0,0.0,1970-01-01 00:00:00.000000000,1.033
TRK00091,2022-10-01,16,18308,35692.0,6.46,1,412.26,1970-01-01 00:00:00.000000003,0.516
TRK00091,2022-11-01,22,35030,77433.11,6.54,0,0.0,1970-01-01 00:00:00.000000000,0.733
TRK00091,2022-12-01,27,34170,74630.61,6.54,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00091,2023-01-01,21,37325,79920.68,6.58,2,2136.13,1970-01-01 00:00:00.000000044,0.677
TRK00091,2023-02-01,20,22432,53036.96,6.66,0,0.0,1970-01-01 00:00:00.000000000,0.714
TRK00091,2023-03-01,31,50082,111595.76,6.44,1,1130.76,1970-01-01 00:00:00.000000038,1.0
TRK00091,2023-04-01,26,35949,76200.11,6.35,1,3207.7,1970-01-01 00:00:00.000000007,0.867
TRK00091,2023-05-01,26,40306,92203.68,6.52,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00091,2023-06-01,19,31763,65070.0,6.45,0,0.0,1970-01-01 00:00:00.000000000,0.633
TRK00091,2023-07-01,28,46164,91315.29,6.27,2,6334.24,1970-01-01 00:00:00.000000065,0.903
TRK00091,2023-08-01,30,47223,102263.93,6.45,1,3235.37,1970-01-01 00:00:00.000000035,0.968
TRK00091,2023-09-01,24,33518,71702.75,6.41,1,3586.42,1970-01-01 00:00:00.000000028,0.8
TRK00091,2023-10-01,13,22550,46553.33,6.31,0,0.0,1970-01-01 00:00:00.000000000,0.419
TRK00091,2023-11-01,24,35588,78524.97,6.43,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00091,2023-12-01,30,44869,96858.66,6.42,2,2663.96,1970-01-01 00:00:00.000000055,0.968
TRK00091,2024-01-01,24,34057,73580.61,6.5,1,3342.26,1970-01-01 00:00:00.000000029,0.774
TRK00091,2024-02-01,31,51390,103553.4,6.58,0,0.0,1970-01-01 00:00:00.000000000,1.069
TRK00091,2024-03-01,20,32425,71948.63,6.79,1,1748.49,1970-01-01 00:00:00.000000020,0.645
TRK00091,2024-04-01,18,34877,77838.68,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.6
TRK00091,2024-05-01,21,23298,47810.04,6.62,2,6625.99,1970-01-01 00:00:00.000000024,0.677
TRK00091,2024-06-01,29,36838,78730.55,6.41,1,2741.38,1970-01-01 00:00:00.000000028,0.967
TRK00091,2024-07-01,31,40329,83895.28,6.59,1,705.19,1970-01-01 00:00:00.000000009,1.0
TRK00091,2024-08-01,28,33667,70468.27,6.64,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00091,2024-09-01,24,36414,81839.45,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00091,2024-10-01,25,41855,93471.75,6.66,2,3773.73,1970-01-01 00:00:00.000000070,0.806
TRK00091,2024-11-01,21,27786,67803.57,6.61,1,3590.85,1970-01-01 00:00:00.000000028,0.7
TRK00091,2024-12-01,28,34962,75365.87,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00092,2022-01-01,19,31102,62234.78,6.41,0,0.0,1970-01-01 00:00:00.000000000,0.613
TRK00092,2022-02-01,28,39124,85827.27,6.45,1,548.85,1970-01-01 00:00:00.000000006,1.0
TRK00092,2022-03-01,24,39963,87000.45,6.48,1,3374.4,1970-01-01 00:00:00.000000032,0.774
TRK00092,2022-04-01,19,30675,64673.77,6.44,1,605.08,1970-01-01 00:00:00.000000020,0.633
TRK00092,2022-05-01,24,39389,79042.21,6.48,2,5585.41,1970-01-01 00:00:00.000000023,0.774
TRK00092,2022-06-01,22,27564,61884.23,6.46,1,90.15,1970-01-01 00:00:00.000000021,0.733
TRK00092,2022-07-01,19,29000,60981.16,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.613
TRK00092,2022-08-01,26,45663,103403.27,6.42,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00092,2022-09-01,23,29868,59560.94,6.31,2,2538.44,1970-01-01 00:00:00.000000022,0.767
TRK00092,2022-10-01,26,39101,82217.07,6.4,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00092,2022-11-01,21,29164,60136.91,6.58,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00092,2022-12-01,23,30459,65599.81,6.27,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00092,2023-01-01,24,30810,62571.85,6.45,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00092,2023-02-01,17,23571,48967.97,6.34,0,0.0,1970-01-01 00:00:00.000000000,0.607
TRK00092,2023-03-01,20,32035,69553.91,6.46,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00092,2023-04-01,27,37776,82753.83,6.3,1,782.24,1970-01-01 00:00:00.000000011,0.9
TRK00092,2023-05-01,28,43923,90654.0,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00092,2023-06-01,33,55275,119442.11,6.37,0,0.0,1970-01-01 00:00:00.000000000,1.1
TRK00092,2023-07-01,38,49608,105721.76,6.56,0,0.0,1970-01-01 00:00:00.000000000,1.226
TRK00092,2023-08-01,32,45337,94344.82,6.51,0,0.0,1970-01-01 00:00:00.000000000,1.032
TRK00092,2023-09-01,30,43578,91076.77,6.3,1,2162.04,1970-01-01 00:00:00.000000038,1.0
TRK00092,2023-10-01,21,27793,59825.3,6.52,1,3320.35,1970-01-01 00:00:00.000000034,0.677
TRK00092,2023-11-01,14,24722,57699.57,6.42,0,0.0,1970-01-01 00:00:00.000000000,0.467
TRK00092,2023-12-01,26,36210,74281.77,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00092,2024-01-01,27,41113,83492.46,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00092,2024-02-01,26,27534,59981.04,6.56,4,7452.43,1970-01-01 00:00:00.000000065,0.897
TRK00092,2024-03-01,28,41927,96887.66,6.48,2,3054.47,1970-01-01 00:00:00.000000021,0.903
TRK00092,2024-04-01,16,26737,58340.86,6.54,0,0.0,1970-01-01 00:00:00.000000000,0.533
TRK00092,2024-05-01,26,43455,97756.79,6.44,1,525.62,1970-01-01 00:00:00.000000026,0.839
TRK00092,2024-06-01,29,41356,82867.61,6.47,1,490.61,1970-01-01 00:00:00.000000027,0.967
TRK00092,2024-07-01,20,24930,50953.37,6.57,1,617.04,1970-01-01 00:00:00.000000017,0.645
TRK00092,2024-08-01,35,49715,104637.78,6.36,2,7087.67,1970-01-01 00:00:00.000000054,1.129
TRK00092,2024-09-01,25,29664,61845.21,6.6,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00092,2024-10-01,25,35766,74072.77,6.46,2,3436.32,1970-01-01 00:00:00.000000009,0.806
TRK00092,2024-11-01,33,51628,107653.67,6.71,0,0.0,1970-01-01 00:00:00.000000000,1.1
TRK00092,2024-12-01,28,48682,97248.38,6.36,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00093,2022-01-01,25,36093,80799.32,6.51,1,1806.93,1970-01-01 00:00:00.000000009,0.806
TRK00093,2022-02-01,17,26139,58369.97,6.34,0,0.0,1970-01-01 00:00:00.000000000,0.607
TRK00093,2022-03-01,21,23212,52738.08,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.677
TRK00093,2022-04-01,21,23645,48963.79,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00093,2022-05-01,24,40854,92410.53,6.66,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00093,2022-06-01,22,32589,69154.38,6.4,0,0.0,1970-01-01 00:00:00.000000000,0.733
TRK00093,2022-07-01,31,49808,106845.14,6.58,3,4731.23,1970-01-01 00:00:00.000000057,1.0
TRK00093,2022-08-01,30,38877,83517.57,6.43,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00093,2022-09-01,26,41487,86027.94,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.867
TRK00093,2022-10-01,20,27844,59452.45,6.37,3,1604.18,1970-01-01 00:00:00.000000066,0.645
TRK00093,2022-11-01,27,41811,91311.39,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.9
TRK00093,2022-12-01,27,41399,85841.19,6.57,1,1495.81,1970-01-01 00:00:00.000000030,0.871
TRK00093,2023-01-01,28,40156,91524.84,6.36,2,1715.29,1970-01-01 00:00:00.000000050,0.903
TRK00093,2023-02-01,27,40602,83525.59,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.964
TRK00093,2023-03-01,22,32157,68066.28,6.32,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00093,2023-04-01,25,40773,85768.26,6.52,2,6446.44,1970-01-01 00:00:00.000000048,0.833
TRK00093,2023-05-01,29,38345,84760.32,6.43,1,248.87,1970-01-01 00:00:00.000000017,0.935
TRK00093,2023-06-01,20,26148,56739.97,6.53,2,2713.48,1970-01-01 00:00:00.000000054,0.667
TRK00093,2023-07-01,29,40563,92236.36,6.62,1,3477.61,1970-01-01 00:00:00.000000016,0.935
TRK00093,2023-08-01,29,39495,88040.45,6.71,1,1032.53,1970-01-01 00:00:00.000000032,0.935
TRK00093,2023-09-01,22,27323,54776.96,6.58,2,3545.06,1970-01-01 00:00:00.000000029,0.733
TRK00093,2023-10-01,28,42901,89407.2,6.46,1,3274.04,1970-01-01 00:00:00.000000019,0.903
TRK00093,2023-11-01,30,43101,92715.11,6.57,1,460.94,1970-01-01 00:00:00.000000029,1.0
TRK00093,2023-12-01,40,56671,121417.8,6.64,1,3491.36,1970-01-01 00:00:00.000000038,1.29
TRK00093,2024-01-01,25,36211,76364.8,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00093,2024-02-01,15,21758,46022.15,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.517
TRK00093,2024-03-01,29,39739,88430.0,6.68,1,1427.04,1970-01-01 00:00:00.000000003,0.935
TRK00093,2024-04-01,23,33124,68373.71,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00093,2024-05-01,28,43247,84278.11,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00093,2024-06-01,21,24210,52302.71,6.63,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00093,2024-07-01,28,40876,94153.38,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00093,2024-08-01,25,32074,67050.78,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00093,2024-09-01,25,34537,74842.71,6.61,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00093,2024-10-01,21,30930,62756.69,6.33,0,0.0,1970-01-01 00:00:00.000000000,0.677
TRK00093,2024-11-01,21,26772,56686.71,6.7,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00093,2024-12-01,21,26307,52586.62,6.47,2,4185.31,1970-01-01 00:00:00.000000061,0.677
TRK00095,2022-01-01,23,30547,65194.27,6.43,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00095,2022-02-01,31,41159,87513.33,6.48,0,0.0,1970-01-01 00:00:00.000000000,1.107
TRK00095,2022-03-01,24,39384,84571.03,6.5,1,2918.2,1970-01-01 00:00:00.000000026,0.774
TRK00095,2022-04-01,23,33357,74496.16,6.37,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00095,2022-05-01,31,46437,101016.51,6.51,2,6083.98,1970-01-01 00:00:00.000000033,1.0
TRK00095,2022-06-01,30,41119,85375.3,6.73,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00095,2022-07-01,22,28628,64105.02,6.46,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00095,2022-08-01,35,54340,119926.63,6.51,0,0.0,1970-01-01 00:00:00.000000000,1.129
TRK00095,2022-09-01,27,33080,71609.72,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.9
TRK00095,2022-10-01,19,24993,55854.3,6.73,2,5128.63,1970-01-01 00:00:00.000000068,0.613
TRK00095,2022-11-01,25,34560,79713.12,6.54,2,5049.58,1970-01-01 00:00:00.000000055,0.833
TRK00095,2022-12-01,23,29737,63304.78,6.59,1,2983.31,1970-01-01 00:00:00.000000006,0.742
TRK00095,2023-01-01,28,43651,91576.01,6.35,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00095,2023-02-01,29,39782,84278.93,6.37,1,3037.1,1970-01-01 00:00:00.000000032,1.036
TRK00095,2023-03-01,28,36483,77545.34,6.44,2,4461.64,1970-01-01 00:00:00.000000041,0.903
TRK00095,2023-04-01,25,33929,73616.58,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00095,2023-05-01,17,23979,53995.98,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.548
TRK00095,2023-06-01,30,35970,79423.18,6.43,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00095,2023-07-01,21,30931,64991.75,6.63,1,1062.95,1970-01-01 00:00:00.000000011,0.677
TRK00095,2023-08-01,23,25900,56005.09,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00095,2023-09-01,31,45539,102595.5,6.48,1,3994.65,1970-01-01 00:00:00.000000004,1.033
